,equity
2018-05-31,188038.7759437387
2018-06-01,188841.00888349992
2018-06-04,189087.79094137286
2018-06-05,189325.1358788707
2018-06-06,190186.21822097502
2018-06-07,188091.90410824382
2018-06-08,188975.94660884072
2018-06-11,189364.90034075594
2018-06-12,189833.9651744041
2018-06-13,190853.7506767957
2018-06-14,193029.85921180315
2018-06-15,191481.73389294997
2018-06-18,192912.75594992202
2018-06-19,192629.66712223223
2018-06-20,194204.10310501946
2018-06-21,193343.71665123053
2018-06-22,192956.6716123762
2018-06-25,188240.70882142446
2018-06-26,190390.52279028797
2018-06-27,190072.2165144746
2018-06-28,190326.4627567373
2018-06-29,190394.05059472914
2018-07-02,190611.00792773376
2018-07-03,189491.3838574121
2018-07-05,190625.3444837475
2018-07-06,192141.77985570813
2018-07-09,192618.44723661998
2018-07-10,192990.5064181903
2018-07-11,192994.7497961492
2018-07-12,194144.2030473498
2018-07-13,193223.75136623144
2018-07-16,191921.45084857725
2018-07-17,189490.87358365487
2018-07-18,189806.46530857775
2018-07-19,188803.0244278687
2018-07-20,188955.998774991
2018-07-23,189413.7726465789
2018-07-24,191689.18550429493
2018-07-25,194095.22538766812
2018-07-26,187224.37891998765
2018-07-27,183648.48606192783
2018-07-30,180783.6903528764
2018-07-31,180773.53855717523
2018-08-01,183567.77740012313
2018-08-02,184209.75995336444
2018-08-03,184490.64421104384
2018-08-06,183852.89729448291
2018-08-07,184161.02984236547
2018-08-08,184250.05275381444
2018-08-09,184053.56301636563
2018-08-10,183819.1178329141
2018-08-13,183988.96528693644
2018-08-14,183914.2781856908
2018-08-15,183169.3889469878
2018-08-16,184692.6401232995
2018-08-17,185501.11682596378
2018-08-20,185971.741873383
2018-08-21,185125.3988201156
2018-08-22,185190.8232979637
2018-08-23,185692.0888927021
2018-08-24,186787.45470223873
2018-08-27,187626.4119552922
2018-08-28,187586.58713192976
2018-08-29,189354.13977938704
2018-08-30,189238.93490373547
2018-08-31,189263.64816453785
2018-09-04,189242.56036013868
2018-09-05,187742.8807905385
2018-09-06,187360.4859795246
2018-09-07,187588.1510153396
2018-09-10,186059.3172583014
2018-09-11,188023.0566545662
2018-09-12,187546.38250497362
2018-09-13,188634.86740904333
2018-09-14,187649.06374674063
2018-09-17,186329.32651713694
2018-09-18,187827.0351452738
2018-09-19,186975.09223513905
2018-09-20,187742.3762442991
2018-09-21,188239.88499739952
2018-09-24,186903.7814055497
2018-09-25,186675.51736108412
2018-09-26,185539.87898497537
2018-09-27,186081.6778597223
2018-09-28,186748.51416997134
2018-10-01,187911.46292279227
2018-10-02,188029.2748666269
2018-10-03,187782.47236708365
2018-10-04,186085.8383056988
2018-10-05,184926.74525227604
2018-10-08,183824.57384457183
2018-10-09,184025.31123620947
2018-10-10,182483.46465545357
2018-10-11,181632.70912871847
2018-10-12,181618.07749868766
2018-10-15,183137.78749412508
2018-10-16,178759.5989208582
2018-10-17,179968.95887699115
2018-10-18,183185.80016581822
2018-10-19,183253.233749102
2018-10-22,183263.9826828289
2018-10-23,183002.3589966052
2018-10-24,186419.45431520807
2018-10-25,181301.75147158635
2018-10-26,185721.0959963635
2018-10-29,189814.19318747084
2018-10-30,187652.5418779848
2018-10-31,183743.59395332102
2018-11-01,181141.11657067432
2018-11-02,182651.58162700554
2018-11-05,183522.79706076777
2018-11-06,183318.48514599906
2018-11-07,178906.87631831257
2018-11-08,180266.7511494079
2018-11-09,182680.29552517622
2018-11-12,186584.2186156311
2018-11-13,186252.84237008897
2018-11-14,186620.7935252024
2018-11-15,185851.1361493689
2018-11-16,189908.0709894455
2018-11-19,196126.4826003946
2018-11-20,195791.44229216242
2018-11-21,194198.60436021004
2018-11-23,195392.93945764969
2018-11-26,192590.0052218506
2018-11-27,192316.57887337718
2018-11-28,187513.8266875594
2018-11-29,187170.25855073813
2018-11-30,186831.701298739
2018-12-03,183622.22801669504
2018-12-04,188394.63445798948
2018-12-06,187559.09353096405
2018-12-07,190681.27097804908
2018-12-10,190094.5978098018
2018-12-11,191410.26437121912
2018-12-12,189604.89645671163
2018-12-13,190058.69660786103
2018-12-14,191758.47618663468
2018-12-17,192493.61004423985
2018-12-18,191576.16285043332
2018-12-19,194940.97366309108
2018-12-20,197262.35515687725
2018-12-21,202189.57337612944
2018-12-24,208207.85764010643
2018-12-26,197572.05489252938
2018-12-27,196568.97358210315
2018-12-28,196389.9061460145
2018-12-31,193810.90398069622
2019-01-02,192809.76102363277
2019-01-03,198436.46219384542
2019-01-04,190697.97642215912
2019-01-07,188623.65736966417
2019-01-08,186933.55370265545
2019-01-09,186330.00280563315
2019-01-10,186115.73422901193
2019-01-11,186307.6024006206
2019-01-14,186944.30525239016
2019-01-15,185637.71478222558
2019-01-16,185694.08959934357
2019-01-17,185307.45097090822
2019-01-18,184061.2217596415
2019-01-22,183918.98219209193
2019-01-23,183676.15026081796
2019-01-24,183829.90207090173
2019-01-25,183548.25884552876
2019-01-28,183283.1961927649
2019-01-29,182612.75216694403
2019-01-30,182351.81222214396
2019-01-31,182284.89066015338
2019-02-01,182960.3687486351
2019-02-04,183635.4289608454
2019-02-05,183672.74329848133
2019-02-06,182750.60991909265
2019-02-07,181825.61495327463
2019-02-08,182306.2625808217
2019-02-11,182520.68853295245
2019-02-12,184317.56761230965
2019-02-13,183594.0692529789
2019-02-14,183701.95029954694
2019-02-15,183954.1048051371
2019-02-19,184892.44667511212
2019-02-20,184276.2894108583
2019-02-21,184467.23398329492
2019-02-22,185390.83396220766
2019-02-25,184641.44622594523
2019-02-26,185038.24351568444
2019-02-27,183438.32053154736
2019-02-28,183299.30501305833
2019-03-01,184860.05535097228
2019-03-04,182966.72400061908
2019-03-05,183582.07565512086
2019-03-06,183513.63120250258
2019-03-07,182336.18969409744
2019-03-08,181105.7046730293
2019-03-11,183052.79608450885
2019-03-12,184027.13197625085
2019-03-13,184712.93798217582
2019-03-14,185015.63549987067
2019-03-15,186596.38139140062
2019-03-18,186643.17996377667
2019-03-19,186730.3428203035
2019-03-20,187374.37442243728
2019-03-21,188904.59282435745
2019-03-22,185446.7087025902
2019-03-25,185560.03470927005
2019-03-26,185897.3500310396
2019-03-27,183959.2882267182
2019-03-28,184223.92526605845
2019-03-29,185333.83904479316
2019-04-01,186706.45894011884
2019-04-02,187379.02633956698
2019-04-03,187607.2250313272
2019-04-04,187335.79352117146
2019-04-05,187192.59622219834
2019-04-08,187907.88647461132
2019-04-09,187270.81317333475
2019-04-10,188246.67172444088
2019-04-11,188106.5306789228
2019-04-12,188746.50684884185
2019-04-15,189383.7383424847
2019-04-16,190289.68830531352
2019-04-17,190157.60611015957
2019-04-18,190189.03221313993
2019-04-22,190936.29205547107
2019-04-23,191597.45616613995
2019-04-24,191225.83538889946
2019-04-25,190753.72927241877
2019-04-26,192874.28965762374
2019-04-29,193171.88081104093
2019-04-30,191422.24417085145
2019-05-01,189250.84261094942
2019-05-02,187946.32193187752
2019-05-03,189980.8143258623
2019-05-06,189451.7267099346
2019-05-07,187269.15819663845
2019-05-08,187428.78748721705
2019-05-09,185866.75358500294
2019-05-10,185606.59115539183
2019-05-13,184291.92340775428
2019-05-14,183934.72355753058
2019-05-15,184318.90412869648
2019-05-16,185236.32797393517
2019-05-17,186051.62285563367
2019-05-20,185939.57888408733
2019-05-21,185182.25948299494
2019-05-22,187124.660633054
2019-05-23,187094.53138537568
2019-05-24,187045.4353458696
2019-05-28,186258.0585358848
2019-05-29,186060.23862803835
2019-05-30,186927.4673486963
2019-05-31,188235.03133404243
2019-06-03,191242.77415433712
2019-06-04,187253.21860030858
2019-06-05,188671.8118066939
2019-06-06,187627.1427823672
2019-06-07,186781.86968398758
2019-06-10,185370.68673770188
2019-06-11,184799.64266071445
2019-06-12,186433.92848585537
2019-06-13,185150.94923858473
2019-06-14,185844.52594898
2019-06-17,184317.45286236584
2019-06-18,182543.30795364804
2019-06-19,183341.92012067122
2019-06-20,182863.0019421073
2019-06-21,182202.06662188392
2019-06-24,183021.5974030838
2019-06-25,181396.64382436365
2019-06-26,180867.06911800758
2019-06-27,181207.16602978946
2019-06-28,180837.41341779774
2019-07-01,182117.64070515148
2019-07-02,182506.15604223247
2019-07-03,183268.81390491402
2019-07-05,182778.00010482446
2019-07-08,182733.4780956389
2019-07-09,181484.99241387474
2019-07-10,182322.84476276336
2019-07-11,183454.75373255365
2019-07-12,184720.67081630402
2019-07-15,184909.1029460827
2019-07-16,184061.62322053596
2019-07-17,183941.44353795343
2019-07-18,183806.62824454287
2019-07-19,182708.12470066934
2019-07-22,182986.70701716573
2019-07-23,185356.2003376221
2019-07-24,185390.60010178603
2019-07-25,184776.13899838112
2019-07-26,187006.63475327037
2019-07-29,187039.15982365725
2019-07-30,187661.2419099905
2019-07-31,183943.43181692396
2019-08-01,183376.10699280197
2019-08-02,183093.33046061953
2019-08-05,179938.707092779
2019-08-06,180435.16825777607
2019-08-07,181768.48158252056
2019-08-08,181522.34883285407
2019-08-09,182297.27522326415
2019-08-12,181952.73525281512
2019-08-13,182046.6187947531
2019-08-14,183423.90195529454
2019-08-15,185017.06419515528
2019-08-16,184810.14482142043
2019-08-19,183719.48621292037
2019-08-20,183733.94141974818
2019-08-21,183342.89718533587
2019-08-22,184096.99018871092
2019-08-23,184544.2912013449
2019-08-26,185374.97240676306
2019-08-27,186554.075347229
2019-08-28,187351.5315413548
2019-08-29,187178.91550337704
2019-08-30,187298.93583570834
2019-09-03,187644.56094317965
2019-09-04,187954.76820962725
2019-09-05,186823.4424027273
2019-09-06,187040.993810039
2019-09-09,186157.0541264221
2019-09-10,185432.97057699948
2019-09-11,185743.76074874794
2019-09-12,186431.43645215104
2019-09-13,184988.35421532893
2019-09-16,183710.6414330785
2019-09-17,184361.43854168995
2019-09-18,185234.53278722952
2019-09-19,185327.81754696782
2019-09-20,184773.23198617427
2019-09-23,185991.53248495917
2019-09-24,186766.17499323603
2019-09-25,186511.50578038098
2019-09-26,187627.57137483772
2019-09-27,187531.32800036832
2019-09-30,188051.11918500415
2019-10-01,188591.9561328127
2019-10-02,185795.41395020223
2019-10-03,184561.13617625515
2019-10-04,185086.97742016605
2019-10-07,184627.3089731122
2019-10-08,185278.96092750176
2019-10-09,185350.41678984504
2019-10-10,185201.305241729
2019-10-11,184508.70594605454
2019-10-14,184375.2505992003
2019-10-15,183152.55966022157
2019-10-16,183233.60159864108
2019-10-17,182852.43513801048
2019-10-18,180882.57546723614
2019-10-21,182135.33785415057
2019-10-22,182915.88912475595
2019-10-23,183504.89215992077
2019-10-24,186408.9189723242
2019-10-25,189515.0850767765
2019-10-28,190018.72534217252
2019-10-29,187683.00967192338
2019-10-30,187120.35360621905
2019-10-31,187166.46445682723
2019-11-01,188878.64098352042
2019-11-04,190485.4959800782
2019-11-05,190187.95326642485
2019-11-06,190601.69515355412
2019-11-07,191918.56896544035
2019-11-08,192779.2603713063
2019-11-11,193238.23772294464
2019-11-12,193692.5194991146
2019-11-13,193493.38594101957
2019-11-14,194206.0149644814
2019-11-15,195662.82039624784
2019-11-18,196502.2886270007
2019-11-19,196399.53995088043
2019-11-20,195186.09844313603
2019-11-21,195104.2202154444
2019-11-22,193699.5953664629
2019-11-25,196542.70093398678
2019-11-26,195780.9569482185
2019-11-27,196702.96526367037
2019-11-29,195827.7498114695
2019-12-02,194011.20423028458
2019-12-03,192231.4730674373
2019-12-04,193839.97838674902
2019-12-05,194604.24443093696
2019-12-06,196997.62989887263
2019-12-09,196599.66013869378
2019-12-10,197413.88943822272
2019-12-11,198075.22731335534
2019-12-12,200175.599258845
2019-12-13,200513.3736193674
2019-12-16,203527.50660002642
2019-12-17,203270.37766149078
2019-12-18,203962.2519911342
2019-12-19,205034.17042334404
2019-12-20,205299.77449259174
2019-12-23,206812.16572386658
2019-12-24,207176.3368762859
2019-12-26,209545.44746029415
2019-12-27,209358.35317692262
2019-12-30,207579.81616463518
2019-12-31,208331.89365077333
2020-01-02,212066.6607166169
2020-01-03,211372.98260992032
2020-01-06,213419.15394918987
2020-01-07,213386.42426090743
2020-01-08,216808.3573063917
2020-01-09,217958.96545669663
2020-01-10,217548.86262973555
2020-01-13,222762.49234592688
2020-01-14,222978.71514419722
2020-01-15,221410.9540979495
2020-01-16,222771.53880892976
2020-01-17,224370.31775177922
2020-01-21,226206.2221124816
2020-01-22,227714.69048961654
2020-01-23,228391.15328189265
2020-01-24,226679.15593568335
2020-01-27,223131.85561594862
2020-01-28,225849.5992968349
2020-01-29,228511.1233228972
2020-01-30,235165.05758660886
2020-01-31,232344.79997482168
2020-02-03,243857.02558675612
2020-02-04,253133.35938578483
2020-02-05,242866.06973595015
2020-02-06,246258.3980206512
2020-02-07,245936.3821687162
2020-02-10,250246.78980359348
2020-02-11,249077.22628534635
2020-02-12,249752.9845088562
2020-02-13,251756.05351916433
2020-02-14,252321.71154062008
2020-02-18,255746.15319779236
2020-02-19,260936.81238431696
2020-02-20,258275.81006787953
2020-02-21,255338.04803857906
2020-02-24,243596.19298569224
2020-02-25,243144.80005798864
2020-02-26,244208.25031060923
2020-02-27,238428.11534655315
2020-02-28,228039.96259979543
2020-03-02,219528.70781335788
2020-03-03,227137.481995634
2020-03-04,221075.8169300063
2020-03-05,227850.42694898735
2020-03-06,231142.57774193675
2020-03-09,244851.37132010405
2020-03-10,234852.97007473625
2020-03-11,246507.6326680666
2020-03-12,268394.99120595487
2020-03-13,247443.65098309092
2020-03-16,278306.70035151544
2020-03-17,268677.5948571984
2020-03-18,279405.6241478451
2020-03-19,271952.5250390256
2020-03-20,281260.1860666437
2020-03-23,283910.2992623913
2020-03-24,262540.3344634438
2020-03-25,262066.55982449325
2020-03-26,249575.39351531098
2020-03-27,261848.09424089777
2020-03-30,254498.3190813874
2020-03-31,258637.57736985132
2020-04-01,267856.72486301477
2020-04-02,262220.24426752876
2020-04-03,267705.9201239889
2020-04-06,252660.03739415653
2020-04-07,251763.86365531525
2020-04-08,245770.41733587728
2020-04-09,239867.1262182705
2020-04-13,240914.5821599785
2020-04-14,238863.3814456593
2020-04-15,241023.37041759267
2020-04-16,243061.34716566422
2020-04-17,241132.8961859349
2020-04-20,242609.43140025227
2020-04-21,242220.13391412032
2020-04-22,241315.5297078726
2020-04-23,241947.26262474657
2020-04-24,241753.21093729627
2020-04-27,240594.9967193025
2020-04-28,238831.0727442401
2020-04-29,238663.87088866532
2020-04-30,240048.94843308243
2020-05-01,237592.4623489277
2020-05-04,238450.1865217264
2020-05-05,238506.04521249086
2020-05-06,239054.92651496545
2020-05-07,239252.0336313335
2020-05-08,239503.41568180453
2020-05-11,240086.50523056823
2020-05-12,237523.4240311655
2020-05-13,237484.44875076073
2020-05-14,238276.9872584422
2020-05-15,240436.2384468864
2020-05-18,241382.04952545918
2020-05-19,241158.18332244904
2020-05-20,243406.8681820031
2020-05-21,241613.06968812883
2020-05-22,242617.18843048147
2020-05-26,240064.12423579843
2020-05-27,240340.0480192217
2020-05-28,239267.67047007233
2020-05-29,243259.79210529086
2020-06-01,243677.04972192252
2020-06-02,244905.16301818343
2020-06-03,244334.1343457846
2020-06-04,241739.8977105546
2020-06-05,246035.63427129027
2020-06-08,248445.2258348185
2020-06-09,251259.0198111329
2020-06-10,255163.18097030633
2020-06-11,242969.1207921048
2020-06-12,245147.51409105628
2020-06-15,247856.9488745228
2020-06-16,251844.55207890298
2020-06-17,253409.41748223777
2020-06-18,253893.1948443476
2020-06-19,254251.0591056934
2020-06-22,257842.90368338546
2020-06-23,259434.39362576997
2020-06-24,254099.90079623892
2020-06-25,256908.80343379127
2020-06-26,250504.2957357801
2020-06-29,252099.94670511043
2020-06-30,257334.67747171642
2020-07-01,260650.02203049348
2020-07-02,262701.1595192671
2020-07-06,270541.70154705737
2020-07-07,268886.2935537435
2020-07-08,272759.1326602543
2020-07-09,276189.6043728204
2020-07-10,281393.8952268142
2020-07-13,274541.3383699538
2020-07-14,276646.5197982885
2020-07-15,276243.99765542033
2020-07-16,273485.2509881258
2020-07-17,272672.849607797
2020-07-20,282504.0359674763
2020-07-21,278142.51087170775
2020-07-22,279192.7831136046
2020-07-23,271533.3535521714
2020-07-24,269462.2076223699
2020-07-27,275725.26859558094
2020-07-28,271304.9959335832
2020-07-29,273913.36616083165
2020-07-30,274896.11558404507
2020-07-31,279949.16130956344
2020-08-03,284711.297901804
2020-08-04,286217.470213991
2020-08-05,286761.0382558233
2020-08-06,290773.74144722236
2020-08-07,286113.7164466487
2020-08-10,284836.5952623623
2020-08-11,278926.53757403535
2020-08-12,285135.2165746456
2020-08-13,284138.2714459161
2020-08-14,283702.0580686997
2020-08-17,287363.305070664
2020-08-18,290056.8674429888
2020-08-19,288584.55001214496
2020-08-20,291605.90811069147
2020-08-21,295182.62610654475
2020-08-24,297219.580164234
2020-08-25,298502.45375467394
2020-08-26,303622.01274150045
2020-08-27,301446.9638698343
2020-08-28,303363.8754775636
2020-08-31,305157.2998086877
2020-09-01,310076.5780776217
2020-09-02,312414.3480647175
2020-09-03,298795.25744495884
2020-09-04,295124.55597290274
2020-09-08,285012.0712978851
2020-09-09,292148.47711885645
2020-09-10,289069.6703932572
2020-09-11,287104.528255814
2020-09-14,289665.5356038654
2020-09-15,290804.1092287048
2020-09-16,286860.82003699837
2020-09-17,286609.2174727707
2020-09-18,285876.3355279138
2020-09-21,286827.6514705074
2020-09-22,287632.6727948633
2020-09-23,288161.46515403606
2020-09-24,289063.4566365859
2020-09-25,289566.25116192806
2020-09-28,288877.11045499373
2020-09-29,290215.9558515067
2020-09-30,290631.8317293459
2020-10-01,291985.0815521511
2020-10-02,291232.3898056066
2020-10-05,291725.61312363937
2020-10-06,292230.21003415604
2020-10-07,292034.2586197253
2020-10-08,290004.58705299906
2020-10-09,290208.73032169254
2020-10-12,291419.5001358986
2020-10-13,292112.7821140885
2020-10-14,291685.5168912146
2020-10-15,291003.1795179321
2020-10-16,291005.0955933762
2020-10-19,290484.098724623
2020-10-20,290904.7852719589
2020-10-21,291486.7875998311
2020-10-22,289485.59307127306
2020-10-23,290970.07954004407
2020-10-26,291029.34592584264
2020-10-27,293098.6362895898
2020-10-28,292925.8044075029
2020-10-29,289555.14409055264
2020-10-30,290523.4178880646
2020-11-02,288473.2170119216
2020-11-03,286394.3043873455
2020-11-04,284036.414503473
2020-11-05,282522.44982304977
2020-11-06,281645.5833993688
2020-11-09,275853.1863204414
2020-11-10,276358.47761302366
2020-11-11,274338.33160287305
2020-11-12,273426.6246763661
2020-11-13,273170.64440360613
2020-11-16,275761.4499395504
2020-11-17,275280.25851919944
2020-11-18,272587.4155267722
2020-11-19,272774.59027789795
2020-11-20,271119.5457284543
2020-11-23,274647.05615225324
2020-11-24,280877.581137862
2020-11-25,279883.8886194382
2020-11-27,279844.1612628378
2020-11-30,276149.3767296661
2020-12-01,280006.71506633813
2020-12-02,282261.4226059233
2020-12-03,284063.2079469015
2020-12-04,287313.15773786156
2020-12-07,287259.7713752695
2020-12-08,288596.9651349939
2020-12-09,286951.72981553496
2020-12-10,287394.314205911
2020-12-11,291507.27045277285
2020-12-14,289133.94018718775
2020-12-15,292179.1086489903
2020-12-16,291441.6251664918
2020-12-17,292654.9094143396
2020-12-18,294474.6808618194
2020-12-21,290827.1578085602
2020-12-22,288793.73465885717
2020-12-23,290671.2858412021
2020-12-24,292012.9181759975
2020-12-28,296416.66858791345
2020-12-29,295138.3335277701
2020-12-30,297160.2703773943
2020-12-31,298381.04614921304
2021-01-04,293648.8646643192
2021-01-05,295501.7266721255
2021-01-06,298589.2702481327
2021-01-07,304147.8645159855
2021-01-08,307326.99242056796
2021-01-11,305272.5384533072
2021-01-12,307191.46096839226
2021-01-13,307925.9668594266
2021-01-14,308678.50038400653
2021-01-15,304883.64692881104
2021-01-19,307158.5278541293
2021-01-20,308790.03146419994
2021-01-21,307795.00200997957
2021-01-22,308500.5401647745
2021-01-25,310726.0636531656
2021-01-26,311990.4514971712
2021-01-27,307834.3333806674
2021-01-28,307848.2803764145
2021-01-29,299013.59960137284
2021-02-01,304076.2990586197
2021-02-02,306926.4138612578
2021-02-03,307921.71567217057
2021-02-04,311814.1512640415
2021-02-05,314465.48070513987
2021-02-08,317909.6145856577
2021-02-09,316973.0824998081
2021-02-10,314248.79121680773
2021-02-11,313900.2801608527
2021-02-12,315163.25640045915
2021-02-16,314082.21108431194
2021-02-17,312941.4288282492
2021-02-18,311620.9373585282
2021-02-19,310447.5319894758
2021-02-22,308996.60981291736
2021-02-23,307751.43700912304
2021-02-24,311146.20353658806
2021-02-25,309402.8308848054
2021-02-26,305578.47132230806
2021-03-01,307310.8522118391
2021-03-02,307274.34104301094
2021-03-03,310349.89642409317
2021-03-04,312139.8432120459
2021-03-05,308735.3933603554
2021-03-08,311758.9118716224
2021-03-09,307765.3476544591
2021-03-10,308897.8086432415
2021-03-11,306194.2088888521
2021-03-12,308093.3009345017
2021-03-15,306396.7224557594
2021-03-16,303784.59969513566
2021-03-17,303882.4098885093
2021-03-18,305704.20177482296
2021-03-19,302839.29228198086
2021-03-22,301244.8416404953
2021-03-23,299285.05178908294
2021-03-24,302657.55931890354
2021-03-25,305914.04462205153
2021-03-26,308641.26392018824
2021-03-29,306888.3006722329
2021-03-30,307251.83429347083
2021-03-31,304721.1260538909
2021-04-01,304904.93918978586
2021-04-05,306312.10834472324
2021-04-06,304912.65128506284
2021-04-07,306934.3214696831
2021-04-08,307895.7161742851
2021-04-09,309888.9380747952
2021-04-12,308675.3425617866
2021-04-13,308818.07886366
2021-04-14,307184.25138961006
2021-04-15,310049.5157802471
2021-04-16,312225.13700867794
2021-04-19,311111.21453725017
2021-04-20,307602.1016933948
2021-04-21,307178.9732834555
2021-04-22,303945.94400174206
2021-04-23,306825.34557815315
2021-04-26,305359.95503225113
2021-04-27,304752.5848934564
2021-04-28,304200.8442507758
2021-04-29,309109.88258765236
2021-04-30,306569.22442296764
2021-05-03,307544.64627453446
2021-05-04,304928.2412292263
2021-05-05,303878.5657025375
2021-05-06,306962.53295883426
2021-05-07,307597.75906301825
2021-05-10,304165.8645343481
2021-05-11,297550.241774081
2021-05-12,294724.5421189452
2021-05-13,297723.5519827796
2021-05-14,299419.73480730894
2021-05-17,299785.5481943909
2021-05-18,298362.2140826591
2021-05-19,298099.26336737146
2021-05-20,298651.97074227885
2021-05-21,299160.0145506386
2021-05-24,300558.24490395223
2021-05-25,300498.850721152
2021-05-26,300047.3507699831
2021-05-27,300481.00582949433
2021-05-28,300826.095090048
2021-06-01,300253.72539203585
2021-06-02,301744.04922127014
2021-06-03,302687.49652696383
2021-06-04,304116.7216153653
2021-06-07,303939.7218028895
2021-06-08,302247.20842337573
2021-06-09,301192.9244413983
2021-06-10,301738.8676054854
2021-06-11,302558.90057743224
2021-06-14,303373.38748097804
2021-06-15,302595.33248836023
2021-06-16,300087.304524382
2021-06-17,303547.14217473957
2021-06-18,301396.8653617338
2021-06-21,302180.96574434114
2021-06-22,304189.68986073113
2021-06-23,303822.5187680096
2021-06-24,305089.11434257857
2021-06-25,304281.3650002973
2021-06-28,309418.8858067563
2021-06-29,309876.1752928847
2021-06-30,308794.163596454
2021-07-01,310299.3361310441
2021-07-02,314235.62816642947
2021-07-06,315952.6384313918
2021-07-07,317133.2617711015
2021-07-08,313934.4589872501
2021-07-09,315438.27120446827
2021-07-12,315392.8928698465
2021-07-13,316783.7104390553
2021-07-14,317425.45653094305
2021-07-15,313672.50260913215
2021-07-16,310696.0291612105
2021-07-19,308436.7168932186
2021-07-20,311434.8785945624
2021-07-21,313973.06174624746
2021-07-22,317632.29291843844
2021-07-23,321440.84773784375
2021-07-26,320819.1368087789
2021-07-27,318320.4218424332
2021-07-28,318859.3306813033
2021-07-29,317941.26625259535
2021-07-30,317120.84188799857
2021-08-02,316701.4602424468
2021-08-03,317933.48199289397
2021-08-04,319807.3631603392
2021-08-05,322444.32830086513
2021-08-06,320920.875199147
2021-08-09,320711.5458967118
2021-08-10,318467.6056010115
2021-08-11,318394.65957712627
2021-08-12,322485.2852690518
2021-08-13,323949.3785728173
2021-08-16,323839.38352943177
2021-08-17,320157.84529606835
2021-08-18,317093.3914023917
2021-08-19,320417.81749904586
2021-08-20,326479.9774849658
2021-08-23,331877.236237649
2021-08-24,331407.03034624166
2021-08-25,331917.82577707845
2021-08-26,329322.017412599
2021-08-27,332986.54042666696
2021-08-30,338396.8700675166
2021-08-31,336681.3067075893
2021-09-01,337512.1946110984
2021-09-02,336847.9973008149
2021-09-03,338355.4579767834
2021-09-07,339875.6144619939
2021-09-08,338215.729536426
2021-09-09,336690.7483633849
2021-09-10,333660.25384481496
2021-09-13,332394.49935040844
2021-09-14,332623.02212477254
2021-09-15,336009.59521348256
2021-09-16,336108.22115926107
2021-09-17,331187.2255075233
2021-09-20,322852.61274602095
2021-09-21,323503.3143227518
2021-09-22,325404.74384172045
2021-09-23,326544.4623842784
2021-09-24,327949.7745749674
2021-09-27,326703.67156424775
2021-09-28,320677.5406099535
2021-09-29,320617.06110066397
2021-09-30,318712.37629412394
2021-10-01,319864.7932831792
2021-10-04,320026.47362302244
2021-10-05,320745.61263457243
2021-10-06,319912.8979528337
2021-10-07,319947.60617424425
2021-10-08,320209.7533165039
2021-10-11,319211.0274930635
2021-10-12,320604.24722329434
2021-10-13,319674.67292104504
2021-10-14,322181.6034412688
2021-10-15,325222.8076103867
2021-10-18,327653.12230253103
2021-10-19,327952.2725391149
2021-10-20,328682.7721933311
2021-10-21,329876.136494536
2021-10-22,332261.59408927953
2021-10-25,338812.7710810639
2021-10-26,338650.0155283187
2021-10-27,337239.6064532284
2021-10-28,341123.7993623294
2021-10-29,344059.33211741055
2021-11-01,347810.1672361017
2021-11-02,345857.0716455579
2021-11-03,348045.8263931944
2021-11-04,348495.12391859817
2021-11-05,346077.8969790292
2021-11-08,345378.25898266037
2021-11-09,340185.4954973335
2021-11-10,338138.26101012545
2021-11-11,339235.2231882541
2021-11-12,340742.71657037066
2021-11-15,339458.62996877916
2021-11-16,346048.3175980916
2021-11-17,347881.36092583556
2021-11-18,348106.7642419414
2021-11-19,348384.6193885632
2021-11-22,347451.07326917833
2021-11-23,345756.3602257135
2021-11-24,345620.85833199264
2021-11-26,344530.1543669907
2021-11-29,348587.80905463325
2021-11-30,345542.50048029
2021-12-01,345591.7308240278
2021-12-02,344147.1727078475
2021-12-03,342144.43747586024
2021-12-06,338974.69958455465
2021-12-07,337165.4125721913
2021-12-08,335560.9725508125
2021-12-09,335552.9550064018
2021-12-10,337904.4437203336
2021-12-13,336528.9536096389
2021-12-14,336076.7078134282
2021-12-15,339309.4960162724
2021-12-16,337423.74134904734
2021-12-17,333100.68202473526
2021-12-20,333679.27256816416
2021-12-21,331890.03698377317
2021-12-22,333029.064322178
2021-12-23,333244.429252855
2021-12-27,335774.40784409054
2021-12-28,335873.80874890083
2021-12-29,337155.6925632033
2021-12-30,335737.2004330107
2021-12-31,336852.2440930485
2022-01-03,335085.6336532509
2022-01-04,334365.3932429798
2022-01-05,334827.63371128705
2022-01-06,335565.90680978005
2022-01-07,336056.10427755077
2022-01-10,335462.2421626401
2022-01-11,337213.4230721084
2022-01-12,337027.0547655602
2022-01-13,336287.25683612505
2022-01-14,338954.7318025492
2022-01-18,335624.8245785063
2022-01-19,334642.69035396015
2022-01-20,336208.8713640778
2022-01-21,345737.44123636396
2022-01-24,341424.7478139484
2022-01-25,346413.9691554697
2022-01-26,347415.0472019063
2022-01-27,346181.0136990708
2022-01-28,343928.7852801177
2022-01-31,336877.91728515405
2022-02-01,336453.22430959577
2022-02-02,340935.7995800779
2022-02-03,348445.22180606745
2022-02-04,340696.218079585
2022-02-07,343584.2148420909
2022-02-08,340845.88530418696
2022-02-09,335890.17090235866
2022-02-10,337878.1799963398
2022-02-11,343376.9122465954
2022-02-14,342756.0413371133
